elapsed_s	offset_ns	freq_ppb
1436.000	-8	10106
1437.000	5	10116
1438.000	-6	10107
1439.000	6	10117
1440.000	-6	10107
1441.000	-1	10110
1442.000	1	10112
1443.000	1	10112
1444.000	-6	10105
1445.000	7	10117
1446.000	-4	10108
1447.000	7	10117
1448.000	-5	10108
1449.000	6	10117
1450.000	-6	10107
1451.000	-1	10110
1452.000	8	10119
1453.000	-6	10107
1454.000	-1	10110
1455.000	-6	10105
1456.000	8	10117
1457.000	-4	10108
1458.000	0	10110
1459.000	-5	10105
1460.000	8	10117
1461.000	-3	10108
1462.000	7	10117
1463.000	1	10114
1464.000	6	10119
1465.000	-1	10114
1466.000	4	10118
1467.000	-3	10113
1468.000	3	10118
1469.000	-3	10113
1470.000	9	10124
1471.000	-2	10115
1472.000	0	10117
1473.000	-4	10113
1474.000	8	10124
1475.000	-4	10114
1476.000	7	10124
1477.000	-5	10114
1478.000	-1	10116
1479.000	-5	10112
1480.000	1	10117
1481.000	3	10119
1482.000	2	10119
1483.000	-4	10113
1484.000	1	10117
1485.000	2	10118
1486.000	-5	10112
1487.000	1	10117
1488.000	-3	10113
1489.000	2	10117
1490.000	-3	10113
1491.000	3	10118
1492.000	-9	10107
1493.000	2	10115
1494.000	-1	10112
1495.000	5	10118
1496.000	-1	10114
1497.000	4	10118
1498.000	-3	10113
1499.000	3	10118
1500.000	-3	10113
1501.000	3	10118
1502.000	-3	10113
1503.000	3	10118
1504.000	-9	10107
1505.000	9	10122
1506.000	-1	10115
1507.000	3	10118
1508.000	-3	10113
1509.000	-5	10110
1510.000	10	10124
1511.000	-2	10115
1512.000	8	10124
1513.000	-4	10115
1514.000	-1	10116
1515.000	1	10118
1516.000	8	10125
1517.000	-5	10115
1518.000	5	10123
1519.000	0	10120
1520.000	5	10125
1521.000	-2	10119
1522.000	-3	10118
1523.000	4	10124
1524.000	-1	10120
1525.000	3	10124
1526.000	-2	10120
1527.000	3	10124
1528.000	-2	10120
1529.000	3	10124
1530.000	-3	10119
1531.000	2	10123
1532.000	-3	10119
1533.000	-3	10118
1534.000	-3	10117
1535.000	5	10124
1536.000	-1	10120
1537.000	-2	10118
1538.000	4	10124
1539.000	5	10126
1540.000	4	10126
1541.000	-4	10120
1542.000	1	10123
1543.000	-4	10119
1544.000	8	10130
1545.000	-3	10121
1546.000	7	10130
1547.000	-5	10120
1548.000	6	10130
1549.000	1	10126
1550.000	-1	10125
1551.000	-1	10124
1552.000	6	10131
1553.000	-7	10120
1554.000	4	10129
1555.000	0	10126
1556.000	-1	10125
1557.000	-1	10125
1558.000	5	10130
1559.000	-1	10126
1560.000	-2	10125
1561.000	-2	10124
1562.000	5	10130
1563.000	-7	10120
1564.000	4	10129
1565.000	0	10126
1566.000	5	10131
1567.000	-1	10127
1568.000	3	10130
1569.000	-2	10126
1570.000	3	10131
1571.000	-10	10118
1572.000	9	10134
1573.000	-7	10121
1574.000	3	10129
1575.000	5	10132
1576.000	-8	10120
1577.000	2	10128
1578.000	-7	10120
1579.000	4	10129
1580.000	0	10126
1581.000	6	10132
1582.000	-8	10120
1583.000	4	10129
1584.000	-7	10119
1585.000	4	10128
1586.000	1	10126
1587.000	5	10131
1588.000	-7	10120
1589.000	4	10129
1590.000	6	10132
1591.000	-8	10120
1592.000	3	10129
1593.000	-7	10120
1594.000	4	10129
1595.000	-6	10120
1596.000	5	10129
1597.000	-6	10119
1598.000	6	10130
1599.000	1	10126
1600.000	-1	10125
1601.000	-1	10124
1602.000	0	10125
1603.000	6	10131
1604.000	-1	10126
1605.000	-2	10125
1606.000	-2	10124
1607.000	-1	10124
1608.000	-1	10124
1609.000	-1	10124
1610.000	7	10132
1611.000	-7	10120
1612.000	5	10130
1613.000	-6	10120
1614.000	-2	10122
1615.000	7	10131
1616.000	1	10127
1617.000	-1	10125
1618.000	-1	10125
1619.000	-1	10124
1620.000	-1	10124
1621.000	0	10125
1622.000	6	10131
1623.000	-7	10120
1624.000	-1	10124
1625.000	-7	10117
1626.000	1	10123
1627.000	2	10124
1628.000	-4	10119
1629.000	2	10124
1630.000	-4	10118
1631.000	2	10123
1632.000	-2	10120
1633.000	2	10123
1634.000	-2	10120
1635.000	9	10130
1636.000	3	10127
1637.000	-6	10119
1638.000	0	10123
1639.000	-4	10119
1640.000	1	10123
1641.000	-10	10112
1642.000	3	10122
1643.000	6	10126
1644.000	-9	10113
1645.000	3	10122
1646.000	-7	10113
1647.000	-2	10116
1648.000	1	10118
1649.000	7	10125
1650.000	1	10121
1651.000	-2	10118
1652.000	-1	10118
1653.000	-1	10118
1654.000	5	10124
1655.000	-1	10119
1656.000	-2	10118
1657.000	5	10124
1658.000	5	10126
1659.000	-2	10120
1660.000	2	10124
1661.000	-4	10118
1662.000	3	10124
1663.000	3	10125
1664.000	-4	10119
1665.000	2	10124
1666.000	3	10125
1667.000	-11	10112
1668.000	2	10122
1669.000	-2	10119
1670.000	-2	10118
1671.000	4	10123
1672.000	-1	10120
1673.000	4	10124
1674.000	-2	10120
1675.000	-3	10118
1676.000	-3	10117
1677.000	5	10124
1678.000	-1	10120
1679.000	-2	10118
1680.000	-2	10118
1681.000	5	10124
1682.000	5	10126
1683.000	-8	10114
1684.000	2	10122
1685.000	-1	10119
1686.000	4	10124
1687.000	5	10126
1688.000	-3	10120
1689.000	2	10124
1690.000	2	10124
1691.000	-4	10119
1692.000	2	10124
1693.000	-4	10118
1694.000	3	10124
1695.000	3	10125
1696.000	-4	10119
1697.000	8	10130
1698.000	3	10127
1699.000	-6	10119
1700.000	6	10129
1701.000	-11	10114
1702.000	6	10128
1703.000	3	10127
1704.000	-6	10119
1705.000	7	10130
1706.000	-5	10120
1707.000	7	10130
1708.000	1	10126
1709.000	-1	10125
1710.000	-1	10124
1711.000	6	10131
1712.000	-7	10120
1713.000	4	10129
1714.000	0	10126
1715.000	-8	10118
1716.000	-1	10123
1717.000	1	10124
1718.000	1	10125
1719.000	2	10126
1720.000	0	10125
1721.000	7	10132
1722.000	0	10127
1723.000	-2	10125
1724.000	4	10130
1725.000	-7	10120
1726.000	4	10129
1727.000	-1	10125
1728.000	5	10131
1729.000	5	10133
1730.000	-3	10126
1731.000	9	10137
1732.000	-4	10127
1733.000	0	10130
1734.000	-5	10125
1735.000	2	10130
1736.000	3	10132
1737.000	2	10132
1738.000	-5	10125
1739.000	8	10137
1740.000	2	10133
1741.000	-7	10125
1742.000	0	10130
1743.000	-11	10119
1744.000	1	10127
1745.000	-2	10125
1746.000	-2	10124
1747.000	-7	10118
1748.000	5	10128
1749.000	-5	10120
1750.000	0	10123
1751.000	-5	10118
1752.000	2	10124
1753.000	-4	10118
1754.000	9	10130
1755.000	-3	10121
1756.000	0	10123
1757.000	2	10125
1758.000	2	10126
1759.000	1	10125
1760.000	0	10125
1761.000	7	10132
1762.000	-7	10120
1763.000	5	10130
1764.000	-13	10113
1765.000	6	10128
1766.000	-4	10120
1767.000	7	10130
1768.000	-11	10114
1769.000	0	10122
1770.000	3	10125
1771.000	-3	10119
1772.000	2	10124
1773.000	-3	10119
1774.000	2	10123
1775.000	-3	10119
1776.000	10	10131
1777.000	-3	10121
1778.000	1	10124
1779.000	8	10131
1780.000	-5	10121
1781.000	-1	10123
1782.000	-6	10118
1783.000	1	10123
1784.000	9	10131
1785.000	-5	10120
1786.000	6	10130
1787.000	-5	10120
1788.000	-1	10123
1789.000	1	10125
1790.000	-5	10119
1791.000	0	10122
1792.000	3	10125
1793.000	2	10125
1794.000	1	10125
1795.000	1	10125
1796.000	7	10132
1797.000	-6	10121
1798.000	-2	10123
1799.000	6	10130
1800.000	0	10126
1801.000	-1	10125
1802.000	-1	10125
1803.000	5	10130
1804.000	0	10127
1805.000	-3	10124
1806.000	5	10131
1807.000	-2	10126
1808.000	-3	10124
1809.000	-2	10124
1810.000	-8	10117
1811.000	6	10129
1812.000	2	10127
1813.000	-7	10118
1814.000	6	10129
1815.000	1	10126
1816.000	0	10125
1817.000	-1	10124
1818.000	-7	10118
1819.000	6	10129
1820.000	8	10133
1821.000	-7	10120
1822.000	-2	10123
1823.000	6	10131
1824.000	-7	10119
1825.000	-1	10123
1826.000	0	10124
1827.000	1	10125
1828.000	7	10131
1829.000	-6	10120
1830.000	5	10130
1831.000	0	10126
1832.000	-7	10119
1833.000	5	10129
1834.000	-6	10119
1835.000	6	10130
1836.000	1	10126
1837.000	-8	10118
1838.000	6	10129
1839.000	-5	10120
1840.000	6	10130
1841.000	1	10126
1842.000	-7	10119
1843.000	-2	10122
1844.000	8	10131
1845.000	-5	10120
1846.000	0	10124
1847.000	7	10131
1848.000	-6	10120
1849.000	5	10129
1850.000	1	10127
1851.000	-2	10124
1852.000	-1	10124
1853.000	6	10131
1854.000	-7	10120
1855.000	4	10129
1856.000	0	10126
1857.000	-1	10125
1858.000	-2	10124
1859.000	6	10131
1860.000	-1	10126
1861.000	-2	10125
1862.000	4	10130
1863.000	6	10133
1864.000	-9	10120
1865.000	2	10128
1866.000	4	10131
1867.000	-8	10120
1868.000	3	10129
1869.000	-1	10126
1870.000	-2	10124
1871.000	5	10131
1872.000	-8	10119
1873.000	4	10129
1874.000	0	10126
1875.000	5	10131
1876.000	-2	10126
1877.000	-9	10118
1878.000	5	10129
1879.000	0	10126
1880.000	-1	10125
1881.000	5	10130
1882.000	-1	10126
1883.000	5	10132
1884.000	4	10132
1885.000	-10	10119
1886.000	2	10128
1887.000	5	10132
1888.000	-2	10126
1889.000	2	10130
1890.000	4	10132
1891.000	-4	10126
1892.000	-5	10123
1893.000	3	10130
1894.000	-3	10125
1895.000	4	10131
1896.000	4	10132
1897.000	-4	10125
1898.000	2	10130
1899.000	3	10132
1900.000	-11	10119
1901.000	9	10135
1902.000	4	10133
1903.000	2	10132
1904.000	-12	10119
1905.000	1	10128
1906.000	3	10131
1907.000	4	10132
1908.000	-4	10126
1909.000	2	10130
1910.000	2	10131
1911.000	-4	10126
1912.000	1	10129
1913.000	3	10132
1914.000	-4	10126
1915.000	2	10130
1916.000	8	10137
1917.000	-4	10127
1918.000	0	10130
1919.000	1	10131
1920.000	-6	10125
1921.000	-6	10123
1922.000	3	10130
1923.000	-3	10125
1924.000	4	10131
1925.000	4	10132
1926.000	-4	10125
1927.000	2	10130
1928.000	3	10132
1929.000	3	10133
1930.000	-12	10119
1931.000	7	10134
1932.000	4	10133
1933.000	-4	10126
1934.000	7	10136
1935.000	2	10133
1936.000	-6	10126
1937.000	-1	10129
1938.000	1	10131
1939.000	2	10132
1940.000	-5	10126
1941.000	0	10129
1942.000	2	10131
1943.000	-10	10120
1944.000	1	10128
1945.000	4	10131
1946.000	-2	10126
1947.000	3	10131
1948.000	-3	10125
1949.000	3	10131
1950.000	-3	10125
1951.000	3	10131
1952.000	3	10131
1953.000	-10	10119
1954.000	2	10128
1955.000	5	10132
1956.000	4	10132
1957.000	-4	10126
1958.000	2	10130
1959.000	2	10131
1960.000	-4	10126
1961.000	8	10136
1962.000	2	10133
1963.000	-12	10119
1964.000	6	10134
1965.000	3	10133
1966.000	2	10133
1967.000	-6	10125
1968.000	0	10129
1969.000	2	10131
1970.000	-12	10118
1971.000	2	10128
1972.000	4	10131
1973.000	-8	10120
1974.000	9	10135
1975.000	6	10134
1976.000	-11	10119
1977.000	1	10128
1978.000	-8	10119
1979.000	4	10129
1980.000	6	10132
1981.000	-2	10126
1982.000	-3	10124
1983.000	-2	10124
1984.000	4	10130
1985.000	-7	10120
1986.000	4	10129
1987.000	0	10126
1988.000	-1	10125
1989.000	5	10131
1990.000	5	10132
1991.000	-9	10120
1992.000	3	10129
1993.000	5	10132
1994.000	-9	10119
1995.000	-4	10122
1996.000	-1	10124
1997.000	-6	10118
1998.000	7	10129
1999.000	2	10127
2000.000	-6	10119
2001.000	6	10129
2002.000	8	10133
2003.000	-7	10121
2004.000	3	10128
2005.000	0	10126
2006.000	4	10130
2007.000	-1	10127
2008.000	-3	10124
2009.000	-3	10123
2010.000	-1	10124
2011.000	-1	10124
2012.000	6	10131
2013.000	-7	10120
2014.000	5	10130
2015.000	0	10126
2016.000	-1	10125
2017.000	-2	10124
2018.000	6	10131
2019.000	-7	10120
2020.000	-2	10123
2021.000	6	10130
2022.000	0	10126
2023.000	-7	10119
2024.000	5	10129
2025.000	7	10132
2026.000	-7	10121
2027.000	3	10128
2028.000	0	10126
2029.000	-2	10124
2030.000	-2	10124
2031.000	6	10131
2032.000	-1	10126
2033.000	-2	10125
2034.000	4	10130
2035.000	-7	10120
2036.000	-3	10122
2037.000	6	10130
2038.000	-6	10120
2039.000	-1	10123
2040.000	7	10131
2041.000	-6	10120
2042.000	5	10129
2043.000	1	10127
2044.000	5	10131
2045.000	-8	10120
2046.000	4	10129
2047.000	-7	10119
2048.000	5	10129
2049.000	6	10132
2050.000	-7	10121
2051.000	-3	10122
2052.000	6	10131
2053.000	-6	10120
2054.000	4	10129
2055.000	1	10127
2056.000	-1	10125
2057.000	-2	10124
2058.000	6	10131
2059.000	-7	10120
2060.000	4	10129
2061.000	0	10126
2062.000	-2	10124
2063.000	-1	10124
2064.000	6	10131
2065.000	-1	10126
2066.000	4	10131
2067.000	-1	10127
2068.000	-4	10124
2069.000	4	10130
2070.000	-2	10126
2071.000	-3	10124
2072.000	5	10131
2073.000	5	10133
2074.000	-10	10119
2075.000	3	10129
2076.000	5	10132
2077.000	-3	10125
2078.000	3	10131
2079.000	-3	10125
2080.000	3	10131
2081.000	10	10138
2082.000	-4	10127
2083.000	0	10130
2084.000	7	10137
2085.000	-5	10127
2086.000	-2	10129
2087.000	7	10137
2088.000	-6	10126
2089.000	-1	10130
2090.000	7	10137
2091.000	-5	10127
2092.000	5	10136
2093.000	0	10132
2094.000	-8	10124
2095.000	6	10136
2096.000	-6	10126
2097.000	0	10130
2098.000	7	10137
2099.000	-5	10127
2100.000	-1	10130
2101.000	7	10137
2102.000	-5	10127
2103.000	5	10136
2104.000	-7	10125
2105.000	6	10136
2106.000	1	10133
2107.000	-1	10131
2108.000	-2	10130
2109.000	0	10131
2110.000	-1	10130
2111.000	6	10137
2112.000	-6	10127
2113.000	5	10136
2114.000	-7	10126
2115.000	5	10136
2116.000	0	10132
2117.000	-1	10131
2118.000	0	10132
2119.000	-1	10131
2120.000	-1	10130
2121.000	6	10137
2122.000	-6	10127
2123.000	4	10135
2124.000	-6	10126
2125.000	5	10136
2126.000	1	10133
2127.000	5	10137
2128.000	-1	10133
2129.000	3	10137
2130.000	-8	10126
2131.000	3	10135
2132.000	-1	10132
2133.000	4	10137
2134.000	-1	10133
2135.000	-3	10131
2136.000	4	10137
2137.000	-2	10132
2138.000	-2	10131
2139.000	4	10137
2140.000	5	10139
2141.000	-3	10132
2142.000	2	10136
2143.000	-3	10132
2144.000	2	10136
2145.000	-3	10132
2146.000	3	10137
2147.000	-3	10132
2148.000	3	10137
2149.000	-9	10126
2150.000	3	10135
2151.000	-1	10132
2152.000	4	10137
2153.000	-8	10126
2154.000	4	10135
2155.000	-7	10126
2156.000	5	10136
2157.000	-6	10126
2158.000	-1	10129
2159.000	1	10131
2160.000	1	10131
2161.000	-5	10126
2162.000	7	10136
2163.000	2	10133
2164.000	0	10132
2165.000	5	10137
2166.000	0	10133
2167.000	-2	10131
2168.000	-2	10131
2169.000	4	10136
2170.000	-7	10126
2171.000	4	10135
2172.000	0	10132
2173.000	-1	10131
2174.000	-1	10131
2175.000	5	10137
2176.000	-7	10126
2177.000	4	10135
2178.000	0	10132
2179.000	-1	10131
2180.000	-1	10131
2181.000	5	10137
2182.000	-7	10126
2183.000	-2	10129
2184.000	0	10131
2185.000	-6	10125
2186.000	7	10136
2187.000	-4	10127
2188.000	7	10137
2189.000	-5	10127
2190.000	-7	10123
2191.000	7	10135
2192.000	-3	10127
2193.000	7	10136
2194.000	-5	10126
2195.000	6	10136
2196.000	-5	10127
2197.000	0	10130
2198.000	-6	10124
2199.000	1	10129
2200.000	-4	10125
2201.000	3	10131
2202.000	-3	10125
2203.000	9	10137
2204.000	-10	10120
2205.000	8	10135
2206.000	-3	10127
2207.000	2	10131
2208.000	-4	10125
2209.000	2	10130
2210.000	-11	10118
2211.000	3	10128
2212.000	6	10132
2213.000	4	10132
2214.000	3	10132
2215.000	-4	10126
2216.000	0	10129
2217.000	3	10132
2218.000	2	10132
2219.000	-6	10125
2220.000	1	10130
2221.000	-4	10125
2222.000	2	10130
2223.000	-3	10125
2224.000	9	10137
2225.000	-3	10127
2226.000	7	10136
2227.000	-4	10127
2228.000	6	10136
2229.000	1	10133
2230.000	-1	10131
2231.000	5	10137
2232.000	-7	10127
2233.000	3	10134
2234.000	0	10132
2235.000	-1	10131
2236.000	5	10137
2237.000	-7	10127
2238.000	4	10135
2239.000	6	10139
2240.000	-8	10126
2241.000	10	10142
2242.000	-2	10133
2243.000	3	10137
2244.000	-10	10125
2245.000	9	10141
2246.000	-1	10134
2247.000	2	10137
2248.000	-4	10131
2249.000	3	10137
2250.000	-3	10132
2251.000	8	10142
2252.000	-9	10128
2253.000	7	10141
2254.000	-9	10127
2255.000	8	10141
2256.000	-8	10128
2257.000	8	10141
2258.000	-2	10134
2259.000	2	10137
2260.000	-4	10132
2261.000	-5	10129
2262.000	3	10136
2263.000	-2	10132
2264.000	4	10137
2265.000	-2	10132
2266.000	3	10137
2267.000	-3	10132
2268.000	-3	10131
2269.000	3	10136
2270.000	-2	10132
2271.000	-2	10131
2272.000	4	10137
2273.000	-2	10132
2274.000	10	10143
2275.000	-2	10134
2276.000	-5	10131
2277.000	8	10142
2278.000	4	10141
2279.000	1	10139
2280.000	-7	10131
2281.000	6	10142
2282.000	-5	10133
2283.000	-7	10129
2284.000	2	10136
2285.000	3	10138
2286.000	3	10139
2287.000	2	10139
2288.000	-6	10131
2289.000	1	10136
2290.000	-5	10131
2291.000	9	10143
2292.000	-3	10134
2293.000	-6	10130
2294.000	8	10142
2295.000	-3	10134
2296.000	1	10137
2297.000	-5	10131
2298.000	-4	10130
2299.000	2	10135
2300.000	5	10139
2301.000	10	10145
2302.000	-4	10134
2303.000	-8	10129
2304.000	7	10142
2305.000	3	10140
2306.000	1	10139
2307.000	-1	10137
2308.000	6	10144
2309.000	-7	10133
2310.000	5	10142
2311.000	-6	10133
2312.000	-2	10135
2313.000	7	10144
2314.000	-6	10133
2315.000	6	10143
2316.000	-6	10133
2317.000	-8	10129
2318.000	8	10142
2319.000	2	10139
2320.000	1	10138
2321.000	0	10138
2322.000	-6	10132
2323.000	6	10142
2324.000	1	10139
2325.000	-6	10132
2326.000	5	10141
2327.000	-5	10133
2328.000	6	10142
2329.000	2	10140
2330.000	-7	10132
2331.000	5	10142
2332.000	-5	10133
2333.000	6	10143
2334.000	-6	10132
2335.000	-1	10136
2336.000	1	10137
2337.000	1	10138
2338.000	8	10145
2339.000	-6	10133
2340.000	-2	10135
2341.000	1	10138
2342.000	0	10137
2343.000	7	10144
2344.000	-6	10133
2345.000	-8	10129
2346.000	6	10141
2347.000	3	10140
2348.000	7	10145
2349.000	-7	10133
2350.000	4	10142
2351.000	-6	10133
2352.000	5	10142
2353.000	-7	10132
2354.000	-1	10136
2355.000	8	10144
2356.000	-5	10134
2357.000	5	10142
2358.000	-6	10133
2359.000	-1	10136
2360.000	7	10144
2361.000	1	10140
2362.000	5	10144
2363.000	-1	10139
2364.000	-3	10137
2365.000	3	10142
2366.000	-2	10138
2367.000	4	10144
2368.000	-2	10139
2369.000	3	10143
2370.000	4	10145
2371.000	-3	10139
2372.000	8	10149
2373.000	-4	10140
2374.000	7	10150
2375.000	-6	10139
2376.000	0	10143
2377.000	1	10144
2378.000	1	10144
2379.000	-6	10137
2380.000	7	10149
2381.000	2	10146
2382.000	0	10144
2383.000	-6	10138
2384.000	-7	10136
2385.000	8	10148
2386.000	-3	10140
2387.000	1	10143
2388.000	2	10144
2389.000	1	10144
2390.000	8	10151
2391.000	-6	10140
2392.000	-2	10142
2393.000	1	10144
2394.000	-6	10137
2395.000	7	10149
2396.000	-4	10140
2397.000	0	10143
2398.000	1	10144
2399.000	1	10144
2400.000	-5	10138
2401.000	7	10149
2402.000	-4	10140
2403.000	7	10150
2404.000	-5	10140
2405.000	-1	10142
2406.000	-6	10137
2407.000	1	10142
2408.000	3	10144
2409.000	3	10145
2410.000	-5	10138
2411.000	7	10149
2412.000	-10	10134
2413.000	7	10148
2414.000	-4	10139
2415.000	-5	10137
2416.000	2	10142
2417.000	-2	10139
2418.000	3	10143
2419.000	-3	10138
2420.000	9	10149
2421.000	-2	10141
2422.000	1	10143
2423.000	-5	10138
2424.000	1	10142
2425.000	-3	10138
2426.000	9	10149
2427.000	-3	10140
2428.000	-6	10136
2429.000	2	10142
2430.000	-3	10138
2431.000	3	10143
2432.000	-3	10138
2433.000	-3	10137
2434.000	3	10142
2435.000	-1	10139
2436.000	-3	10137
2437.000	-2	10137
2438.000	-2	10136
2439.000	6	10144
2440.000	-7	10133
2441.000	4	10141
2442.000	0	10139
2443.000	-7	10132
2444.000	12	10149
2445.000	1	10141
2446.000	3	10143
2447.000	-2	10139
2448.000	-11	10130
2449.000	10	10147
2450.000	-6	10134
2451.000	3	10142
2452.000	-1	10139
2453.000	-2	10137
2454.000	4	10143
2455.000	-1	10139
2456.000	4	10144
2457.000	-8	10133
2458.000	-3	10135
2459.000	5	10142
2460.000	-6	10133
2461.000	5	10142
2462.000	0	10139
2463.000	-1	10138
2464.000	-1	10137
2465.000	-1	10137
2466.000	6	10144
2467.000	0	10140
2468.000	4	10144
2469.000	-8	10133
2470.000	3	10141
2471.000	-1	10138
2472.000	-2	10137
2473.000	-1	10137
2474.000	-1	10137
2475.000	6	10144
2476.000	-7	10133
2477.000	-2	10135
2478.000	7	10144
2479.000	0	10139
2480.000	5	10144
2481.000	-1	10139
2482.000	-3	10137
2483.000	4	10143
2484.000	-8	10132
2485.000	3	10141
2486.000	-1	10138
2487.000	-1	10138
2488.000	5	10143
2489.000	-7	10133
2490.000	4	10142
2491.000	0	10139
2492.000	5	10144
2493.000	-2	10138
2494.000	-3	10137
2495.000	4	10143
2496.000	-8	10132
2497.000	4	10142
2498.000	0	10139
2499.000	-8	10131
2500.000	5	10142
2501.000	1	10139
2502.000	0	10138
2503.000	5	10143
2504.000	-7	10133
2505.000	4	10142
2506.000	-7	10132
2507.000	-7	10130
2508.000	7	10142
2509.000	-4	10133
2510.000	7	10143
2511.000	-5	10133
2512.000	-6	10130
2513.000	8	10142
2514.000	-4	10133
2515.000	7	10143
2516.000	-4	10134
2517.000	-1	10136
2518.000	8	10144
2519.000	-5	10134
2520.000	5	10142
2521.000	0	10139
2522.000	-7	10132
2523.000	5	10142
2524.000	1	10139
2525.000	0	10138
2526.000	-8	10130
2527.000	-1	10135
2528.000	2	10138
2529.000	2	10138
2530.000	-5	10132
2531.000	0	10135
2532.000	2	10137
2533.000	-4	10132
2534.000	2	10137
2535.000	3	10138
2536.000	2	10138
2537.000	1	10138
2538.000	-6	10131
2539.000	7	10142
2540.000	2	10139
2541.000	0	10138
2542.000	6	10144
2543.000	-7	10133
2544.000	4	10142
2545.000	0	10139
2546.000	-1	10138
2547.000	4	10143
2548.000	-7	10133
2549.000	-2	10136
2550.000	6	10143
2551.000	0	10139
2552.000	-1	10138
2553.000	5	10144
2554.000	-2	10138
2555.000	-9	10131
2556.000	5	10142
2557.000	1	10139
2558.000	5	10144
2559.000	-1	10139
2560.000	-3	10137
2561.000	4	10143
2562.000	-1	10139
2563.000	-9	10131
2564.000	4	10141
2565.000	-6	10132
2566.000	-7	10130
2567.000	-6	10128
2568.000	10	10143
2569.000	-2	10134
2570.000	-4	10131
2571.000	2	10136
2572.000	4	10138
2573.000	-4	10132
2574.000	2	10136
2575.000	-3	10132
2576.000	2	10136
2577.000	-3	10132
2578.000	-3	10131
2579.000	3	10136
2580.000	-1	10133
2581.000	3	10137
2582.000	4	10138
2583.000	-3	10133
2584.000	-5	10130
2585.000	3	10136
2586.000	4	10138
2587.000	-3	10132
2588.000	2	10136
2589.000	-3	10132
2590.000	2	10136
2591.000	-3	10132
2592.000	-3	10131
2593.000	3	10136
2594.000	-1	10133
2595.000	3	10137
2596.000	4	10138
2597.000	-3	10133
2598.000	2	10137
2599.000	2	10137
2600.000	-10	10126
2601.000	8	10141
2602.000	-2	10133
2603.000	-4	10131
2604.000	9	10143
2605.000	-3	10133
2606.000	8	10143
2607.000	-4	10134
2608.000	-7	10130
2609.000	8	10142
2610.000	-4	10133
2611.000	1	10137
2612.000	2	10138
2613.000	1	10138
2614.000	1	10138
2615.000	-5	10132
2616.000	0	10136
2617.000	2	10138
2618.000	-5	10131
2619.000	8	10143
2620.000	-4	10133
2621.000	-6	10130
2622.000	8	10142
2623.000	-3	10134
2624.000	7	10143
2625.000	-4	10134
2626.000	6	10143
2627.000	1	10139
2628.000	-7	10132
2629.000	5	10142
2630.000	1	10139
2631.000	0	10138
2632.000	5	10143
2633.000	-7	10133
2634.000	-3	10135
2635.000	7	10144
2636.000	-6	10133
2637.000	-2	10135
2638.000	1	10138
2639.000	1	10138
2640.000	0	10137
2641.000	1	10138
2642.000	-6	10131
2643.000	6	10142
2644.000	-4	10133
2645.000	6	10142
2646.000	2	10140
2647.000	-8	10131
2648.000	6	10142
2649.000	1	10139
